id,sample,hap,chrom,source,arm_mb,n_blocks,n_unspecified,unspecified_mb,syntax
HG02040_h1_chr22,HG02040,1,chr22,censat,10.402708,51,1,0.073737,NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-bSat-HSat3-aSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
HG02040_h1_chr13,HG02040,1,chr13,censat,6.297338,32,1,0.054029,NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG02040_h1_chr21,HG02040,1,chr21,censat,5.247132,31,1,0.058224,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG02040_h1_chr15,HG02040,1,chr15,censat,11.130982,36,0,0.0,rDNA-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
HG02040_h1_chr14,HG02040,1,chr14,censat,5.925271,36,1,0.072279,rDNA-HSat3-HSat1B-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-UNK-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG02040_h2_chr14,HG02040,2,chr14,censat,9.557762,47,4,0.489221,UNK-NONSAT-bSat-NONSAT-UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-NONSAT-HSat3-aSat-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG02040_h2_chr13,HG02040,2,chr13,censat,5.512783,32,1,0.065293,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG02040_h2_chr22,HG02040,2,chr22,censat,6.482685,35,1,0.239746,NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT
HG02040_h2_chr21,HG02040,2,chr21,censat,6.403528,33,1,0.077953,rDNA-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT
HG02040_h2_chr15,HG02040,2,chr15,censat,8.038798,29,0,0.0,rDNA-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
HG02155_h1_chr15,HG02155,1,chr15,censat,11.465919,37,2,0.379908,UNK-NONSAT-HSat3-HSat1A-HSat3-bSat-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
HG02155_h1_chr21,HG02155,1,chr21,censat,4.609845,31,1,0.117418,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG02155_h1_chr14,HG02155,1,chr14,censat,6.243189,40,1,0.066649,rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-UNK-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG02155_h1_chr22,HG02155,1,chr22,censat,8.426342,50,2,0.148844,HSat1A-HSat3-NONSAT-UNK-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-bSat-HSat3-aSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
HG02155_h2_chr14,HG02155,2,chr14,censat,8.123865,43,2,0.198135,NONSAT-UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG02155_h2_chr22,HG02155,2,chr22,censat,7.877223,45,0,0.0,rDNA-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-NONSAT-HSat3-bSat-HSat3-aSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
HG02155_h2_chr15,HG02155,2,chr15,censat,8.006897,18,0,0.0,HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
HG02165_h1_chr15,HG02165,1,chr15,censat,12.328528,34,2,0.466932,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
HG02165_h1_chr22,HG02165,1,chr22,censat,9.747374,48,3,0.635328,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT
HG02165_h1_chr14,HG02165,1,chr14,censat,5.881519,28,0,0.0,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG02165_h1_chr21,HG02165,1,chr21,censat,4.854086,32,1,0.079377,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG02165_h2_chr14,HG02165,2,chr14,censat,8.266734,38,2,0.488908,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG02165_h2_chr21,HG02165,2,chr21,censat,4.72942,31,1,0.086412,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG02165_h2_chr15,HG02165,2,chr15,censat,7.906485,28,0,0.0,rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
HG02165_h2_chr22,HG02165,2,chr22,censat,6.97604,41,0,0.0,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-bSat-HSat3-aSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
HG02178_h1_chr13,HG02178,1,chr13,censat,8.472835,41,2,0.34286,bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG02178_h1_chr14,HG02178,1,chr14,censat,5.288285,34,1,0.065262,HSat1B-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-UNK-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG02178_h1_chr22,HG02178,1,chr22,censat,6.441636,37,2,0.310976,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-UNK-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT
HG02178_h1_chr15,HG02178,1,chr15,censat,4.670668,16,0,0.0,aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
HG02178_h2_chr13,HG02178,2,chr13,censat,8.538812,40,2,0.188461,NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG02178_h2_chr22,HG02178,2,chr22,censat,6.292426,38,1,0.119777,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
HG02178_h2_chr15,HG02178,2,chr15,censat,2.960638,18,0,0.0,aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-HSat3-aSat-NONSAT
HG02178_h2_chr14,HG02178,2,chr14,censat,6.354174,34,0,0.0,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-aSat-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG02178_h2_chr21,HG02178,2,chr21,censat,7.631556,44,3,0.199757,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG02273_h1_chr14,HG02273,1,chr14,censat,7.54207,47,1,0.118689,NONSAT-bSat-NONSAT-HSat1B-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-UNK-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG02273_h1_chr13,HG02273,1,chr13,censat,5.632637,32,0,0.0,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG02273_h1_chr22,HG02273,1,chr22,censat,6.565295,40,1,0.176446,NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
HG02273_h1_chr15,HG02273,1,chr15,censat,1.100019,4,0,0.0,aSat-NONSAT
HG02273_h2_chr22,HG02273,2,chr22,censat,6.79624,40,1,0.056641,NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
HG02273_h2_chr13,HG02273,2,chr13,censat,5.881542,30,0,0.0,rDNA-NONSAT-HSat3-bSat-HSat3-HSat1B-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG02273_h2_chr14,HG02273,2,chr14,censat,8.412427,48,1,0.118689,rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-UNK-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG02391_h1_chr22,HG02391,1,chr22,censat,9.754355,50,1,0.056649,NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
HG02391_h1_chr15,HG02391,1,chr15,censat,10.770502,29,0,0.0,rDNA-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
HG02391_h1_chr13,HG02391,1,chr13,censat,5.678858,30,1,0.059642,rDNA-NONSAT-HSat3-bSat-HSat3-HSat1B-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG02391_h1_chr14,HG02391,1,chr14,censat,7.792519,45,1,0.062424,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-UNK-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG02391_h1_chr21,HG02391,1,chr21,censat,4.968474,29,1,0.075132,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT
HG02391_h2_chr15,HG02391,2,chr15,censat,9.594394,26,0,0.0,rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
HG02391_h2_chr13,HG02391,2,chr13,censat,6.151344,30,1,0.111893,rDNA-NONSAT-HSat3-bSat-HSat3-HSat1B-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG02391_h2_chr21,HG02391,2,chr21,censat,5.18337,32,1,0.073762,rDNA-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-HSat1B-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG02391_h2_chr22,HG02391,2,chr22,censat,6.937369,39,0,0.0,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-bSat-HSat3-aSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
HG02392_h1_chr14,HG02392,1,chr14,censat,9.796865,50,3,0.484546,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-HSat3-HSat1B-NONSAT-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-UNK-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG02392_h1_chr22,HG02392,1,chr22,censat,9.493988,52,4,0.522479,NONSAT-UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
HG02392_h1_chr13,HG02392,1,chr13,censat,5.186313,30,1,0.075168,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG02392_h1_chr15,HG02392,1,chr15,censat,5.273009,18,0,0.0,rDNA-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
HG02392_h2_chr14,HG02392,2,chr14,censat,8.993225,48,3,0.50234,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-HSat3-HSat1B-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-UNK-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG02392_h2_chr22,HG02392,2,chr22,censat,9.555896,49,3,0.288221,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
HG02392_h2_chr13,HG02392,2,chr13,censat,6.681044,28,1,0.078032,NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG02392_h2_chr15,HG02392,2,chr15,censat,2.92998,16,0,0.0,aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
HG02583_h1_chr15,HG02583,1,chr15,censat,12.756467,33,1,0.195039,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
HG02583_h1_chr22,HG02583,1,chr22,censat,7.737105,41,2,0.52769,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
HG02583_h1_chr14,HG02583,1,chr14,censat,9.569528,54,3,0.437204,NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-aSat-HSat3-NONSAT-bSat-NONSAT-UNK-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-UNK-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG02583_h1_chr21,HG02583,1,chr21,censat,7.302757,33,1,0.052476,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG02583_h2_chr22,HG02583,2,chr22,censat,8.127897,40,3,0.571458,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG02583_h2_chr13,HG02583,2,chr13,censat,6.3469,32,1,0.094894,NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG02583_h2_chr14,HG02583,2,chr14,censat,8.09088,44,3,0.403842,rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-UNK-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-UNK-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-UNK-aSat-NONSAT-aSat-NONSAT
HG02922_h1_chr15,HG02922,1,chr15,censat,12.826135,39,3,0.369006,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-HSat3-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
HG02922_h1_chr13,HG02922,1,chr13,censat,7.186679,31,1,0.059737,rDNA-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG02922_h1_chr21,HG02922,1,chr21,censat,5.135365,29,0,0.0,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-aSat-HSat3-NONSAT
HG02922_h1_chr22,HG02922,1,chr22,censat,7.183214,45,3,0.268994,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-UNK-NONSAT-rDNA-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
HG02922_h1_chr14,HG02922,1,chr14,censat,5.579381,27,0,0.0,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG02922_h2_chr13,HG02922,2,chr13,censat,6.37053,31,1,0.059741,rDNA-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG02922_h2_chr15,HG02922,2,chr15,censat,12.355518,35,0,0.0,rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
HG02922_h2_chr21,HG02922,2,chr21,censat,6.10695,34,1,0.066696,rDNA-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat1A-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG02922_h2_chr22,HG02922,2,chr22,censat,8.505218,54,1,0.107209,rDNA-NONSAT-bSat-NONSAT-HSat1B-HSat3-UNK-NONSAT-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-aSat-HSat3-aSat-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-bSat-HSat3-NONSAT-bSat-NONSAT-HSat3-NONSAT-aSat-NONSAT
HG02922_h2_chr14,HG02922,2,chr14,censat,7.245451,41,1,0.077848,rDNA-NONSAT-HSat3-bSat-HSat3-HSat1B-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-UNK-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG02965_h1_chr14,HG02965,1,chr14,censat,11.386996,57,3,0.308196,NONSAT-UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-UNK-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT
HG02965_h1_chr15,HG02965,1,chr15,censat,8.933787,22,0,0.0,NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
HG02965_h1_chr13,HG02965,1,chr13,censat,6.411756,28,1,0.055329,rDNA-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG02965_h1_chr21,HG02965,1,chr21,censat,5.409641,31,1,0.101916,rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-UNK-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG02965_h2_chr13,HG02965,2,chr13,censat,11.273627,43,1,0.190642,NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-NONSAT-HSat3-NONSAT-HSat3-aSat-NONSAT-aSat-HSat3-NONSAT-aSat-HSat3-aSat-HSat3-NONSAT-HSat1A
HG02965_h2_chr15,HG02965,2,chr15,censat,11.240403,36,3,0.290176,UNK-NONSAT-bSat-HSat3-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-HSat3-NONSAT-HSat1B-HSat3-HSat1B-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-HSat3-aSat-NONSAT
HG02965_h2_chr22,HG02965,2,chr22,censat,9.255814,46,3,0.480125,UNK-NONSAT-bSat-HSat3-HSat1A-HSat3-NONSAT-UNK-NONSAT-UNK-NONSAT-rDNA-NONSAT-bSat-NONSAT-HSat3-bSat-NONSAT-HSat3-bSat-HSat3-NONSAT-HSat3-NONSAT-HSat3-aSat-HSat3-aSat-NONSAT-aSat-NONSAT-aSat-NONSAT
