chrom,ident
chr14,0.7812
chr14,0.88
chr14,0.7778
chr14,0.7143
chr14,0.7917
chr14,0.6923
chr14,0.9565
chr14,0.5862
chr14,0.8571
chr14,0.7037
chr14,0.6562
chr14,0.6207
chr14,0.75
chr14,0.6154
chr14,0.7436
chr14,0.6129
chr14,0.6061
chr14,0.6333
chr14,0.6154
chr14,0.7037
chr14,0.7812
chr14,0.64
chr14,0.8065
chr14,0.6364
chr14,0.9048
chr14,0.9545
chr14,0.6364
chr14,0.6154
chr14,0.9048
chr14,0.9048
chr14,0.6667
chr14,0.6333
chr14,0.675
chr14,0.76
chr14,0.8235
chr14,0.7692
chr14,0.6364
chr14,0.9333
chr14,0.68
chr14,0.5926
chr14,0.76
chr14,0.8462
chr14,0.5652
chr14,0.8966
chr14,0.7222
chr14,0.7037
chr14,0.8125
chr14,0.7586
chr14,0.775
chr14,0.9231
chr14,0.7692
chr14,0.7714
chr14,0.8095
chr14,0.7429
chr14,1.0
chr14,0.8519
chr14,0.6571
chr14,0.8
chr14,0.6944
chr14,0.7879
chr14,0.619
chr14,0.5909
chr14,0.7879
chr14,1.0
chr14,0.619
chr14,0.619
chr14,0.875
chr14,0.8
chr14,0.8205
chr14,0.7692
chr14,0.8056
chr14,0.7692
chr14,0.9545
chr14,0.6857
chr14,0.84
chr14,0.9259
chr14,0.8846
chr14,0.7917
chr14,0.76
chr14,0.6667
chr14,0.8261
chr14,0.6957
chr14,0.6957
chr14,0.7826
chr14,0.76
chr14,0.7826
chr14,0.7391
chr14,0.7391
chr14,0.7826
chr14,0.76
chr14,0.8519
chr14,0.7391
chr14,0.7692
chr14,0.7391
chr14,0.6957
chr14,0.7391
chr14,0.76
chr14,0.6957
chr14,0.76
chr14,0.7391
chr14,0.7391
chr14,0.7917
chr14,0.7391
chr14,0.6957
chr14,0.9583
chr14,0.9583
chr14,0.7826
chr14,0.7727
chr14,0.7083
chr14,0.8077
chr14,0.76
chr14,0.6923
chr14,0.8462
chr14,0.7222
chr14,0.7692
chr14,0.8462
chr14,0.8077
chr14,0.7692
chr14,0.8462
chr14,0.7692
chr14,0.8846
chr14,0.8387
chr14,0.7692
chr14,0.8462
chr14,0.8846
chr14,0.6538
chr14,0.8519
chr14,0.6923
chr14,0.8462
chr14,0.6957
chr14,0.6364
chr14,0.8462
chr14,0.8462
chr14,0.6957
chr14,0.6957
chr14,0.875
chr14,0.8462
chr14,0.8462
chr14,0.9231
chr14,0.9231
chr14,0.7692
chr14,0.8636
chr14,0.6154
chr14,0.8889
chr14,0.8462
chr14,0.5652
chr14,0.8571
chr14,0.7037
chr14,0.5652
chr14,0.5217
chr14,0.5652
chr14,0.5652
chr14,0.5652
chr14,0.5652
chr14,0.5652
chr14,0.5652
chr14,0.5652
chr14,0.5652
chr14,0.7391
chr14,0.64
chr14,0.8696
chr14,0.5652
chr14,0.9048
chr14,0.9545
chr14,0.5652
chr14,0.5652
chr14,0.9048
chr14,0.9048
chr14,0.6667
chr14,0.5652
chr14,0.5652
chr14,0.76
chr14,0.7407
chr14,0.5652
chr14,0.6364
chr14,0.8696
chr14,0.68
chr14,0.5652
chr14,0.7222
chr14,0.7667
chr14,0.8621
chr14,0.8
chr14,0.7931
chr14,0.9231
chr14,0.7931
chr14,0.7931
chr14,0.8438
chr14,0.7931
chr14,0.9615
chr14,0.8621
chr14,0.5517
chr14,0.8276
chr14,0.6207
chr14,0.8621
chr14,0.619
chr14,0.5909
chr14,0.8621
chr14,0.9615
chr14,0.619
chr14,0.619
chr14,0.875
chr14,0.8387
chr14,0.8621
chr14,0.7692
chr14,0.7586
chr14,0.7931
chr14,0.9545
chr14,0.5862
chr14,0.8621
chr14,0.9259
chr14,0.6667
chr14,0.7222
chr14,0.6667
chr14,0.6667
chr14,0.7222
chr14,0.6667
chr14,0.7222
chr14,0.7222
chr14,0.6667
chr14,0.7222
chr14,0.7222
chr14,0.7778
chr14,0.6667
chr14,0.8571
chr14,0.7222
chr14,0.8571
chr14,0.7778
chr14,0.7222
chr14,0.7222
chr14,0.8571
chr14,0.8571
chr14,0.7222
chr14,0.7222
chr14,0.7222
chr14,0.6667
chr14,0.6667
chr14,0.6667
chr14,0.7222
chr14,0.7778
chr14,0.7222
chr14,0.7222
chr14,0.7586
chr14,0.8966
chr14,0.8148
chr14,0.8077
chr14,0.8148
chr14,0.7931
chr14,0.8065
chr14,0.8148
chr14,0.7692
chr14,0.8519
chr14,0.6296
chr14,0.72
chr14,0.6667
chr14,0.7586
chr14,0.7143
chr14,0.6818
chr14,0.7586
chr14,0.7692
chr14,0.7143
chr14,0.7143
chr14,0.7917
chr14,0.9
chr14,0.7586
chr14,0.8333
chr14,0.8148
chr14,0.8148
chr14,0.8182
chr14,0.6296
chr14,0.76
chr14,0.7778
chr14,0.8125
chr14,0.9091
chr14,0.9231
chr14,0.9091
chr14,0.7812
chr14,0.8182
chr14,0.875
chr14,0.8846
chr14,0.8438
chr14,0.5312
chr14,0.8077
chr14,0.625
chr14,0.9697
chr14,0.619
chr14,0.5909
chr14,0.9697
chr14,0.8846
chr14,0.619
chr14,0.619
chr14,0.88
chr14,0.8125
chr14,0.9375
chr14,0.7692
chr14,0.7188
chr14,0.9375
chr14,0.9545
chr14,0.5862
chr14,0.8462
chr14,0.9259
chr14,0.7742
chr14,0.8462
chr14,0.7742
chr14,0.8065
chr14,0.7241
chr14,0.8077
chr14,0.8966
chr14,0.5862
chr14,0.84
chr14,0.5862
chr14,0.7931
chr14,0.6522
chr14,0.5909
chr14,0.7931
chr14,0.8077
chr14,0.6522
chr14,0.6522
chr14,0.8333
chr14,0.9333
chr14,0.7931
chr14,0.7083
chr14,0.7241
chr14,0.8
chr14,0.8636
chr14,0.5862
chr14,0.8
chr14,0.8148
chr14,0.8462
chr14,0.9487
chr14,0.675
chr14,0.814
chr14,0.9677
chr14,0.8077
chr14,0.7778
chr14,0.625
chr14,0.8
chr14,0.6829
chr14,0.9394
chr14,0.6667
chr14,0.6364
chr14,0.9394
chr14,0.8077
chr14,0.6667
chr14,0.6667
chr14,0.875
chr14,0.8387
chr14,0.878
chr14,0.8333
chr14,0.825
chr14,0.975
chr14,0.8636
chr14,0.7
chr14,0.84
chr14,0.8519
chr14,0.8462
chr14,0.8462
chr14,0.8846
chr14,0.8462
chr14,0.9231
chr14,0.8462
chr14,0.5769
chr14,0.8
chr14,0.6154
chr14,0.9231
chr14,0.619
chr14,0.5909
chr14,0.9231
chr14,0.9231
chr14,0.619
chr14,0.619
chr14,0.875
chr14,0.8846
chr14,0.9231
chr14,0.7692
chr14,0.7692
chr14,0.8462
chr14,0.9545
chr14,0.6538
chr14,0.84
chr14,0.9615
chr14,0.6842
chr14,0.7619
chr14,0.9032
chr14,0.8077
chr14,0.7778
chr14,0.6154
chr14,0.8
chr14,0.675
chr14,0.8788
chr14,0.6667
chr14,0.6364
chr14,0.8788
chr14,0.8077
chr14,0.6667
chr14,0.6667
chr14,0.875
chr14,0.7742
chr14,0.9024
chr14,0.8333
chr14,0.7949
chr14,0.9744
chr14,0.8636
chr14,0.7179
chr14,0.84
chr14,0.8519
chr14,0.6842
chr14,0.7333
chr14,0.8462
chr14,0.8889
chr14,0.6364
chr14,0.8
chr14,0.6757
chr14,0.7576
chr14,0.6957
chr14,0.6364
chr14,0.7576
chr14,0.8462
chr14,0.6957
chr14,0.6957
chr14,0.875
chr14,0.8333
chr14,0.7632
chr14,0.8077
chr14,0.7778
chr14,0.7
chr14,0.9091
chr14,0.6207
chr14,0.84
chr14,0.8148
chr14,0.7742
chr14,0.8519
chr14,0.871
chr14,0.6667
chr14,0.76
chr14,0.6905
chr14,0.8485
chr14,0.6667
chr14,0.6522
chr14,0.8485
chr14,0.8519
chr14,0.6667
chr14,0.6667
chr14,0.8333
chr14,0.871
chr14,0.7805
chr14,0.75
chr14,0.7857
chr14,0.7907
chr14,0.8636
chr14,0.6452
chr14,0.8
chr14,0.8519
chr14,0.8077
chr14,0.7778
chr14,0.5667
chr14,0.8
chr14,0.7
chr14,0.9091
chr14,0.6667
chr14,0.6364
chr14,0.9091
chr14,0.8077
chr14,0.6667
chr14,0.6667
chr14,0.875
chr14,0.8
chr14,0.8125
chr14,0.8333
chr14,0.7667
chr14,0.9333
chr14,0.8636
chr14,0.6452
chr14,0.84
chr14,0.8519
chr14,0.8462
chr14,0.5769
chr14,0.8
chr14,0.6154
chr14,0.8846
chr14,0.619
chr14,0.5909
chr14,0.8846
chr14,1.0
chr14,0.619
chr14,0.619
chr14,0.875
chr14,0.8462
chr14,0.8846
chr14,0.7692
chr14,0.7308
chr14,0.8077
chr14,0.9545
chr14,0.5769
chr14,0.84
chr14,0.9231
chr14,0.6296
chr14,0.8
chr14,0.6667
chr14,0.8148
chr14,0.619
chr14,0.5909
chr14,0.8148
chr14,0.8519
chr14,0.619
chr14,0.619
chr14,0.875
chr14,0.9
chr14,0.8148
chr14,0.8214
chr14,0.8214
chr14,0.8333
chr14,0.9091
chr14,0.6296
chr14,0.84
chr14,0.8519
chr14,0.6
chr14,0.7353
chr14,0.5312
chr14,0.6667
chr14,0.7273
chr14,0.5312
chr14,0.6667
chr14,0.6667
chr14,0.625
chr14,0.5667
chr14,0.5312
chr14,0.7083
chr14,0.7429
chr14,0.641
chr14,0.5909
chr14,0.7667
chr14,0.64
chr14,0.5556
chr14,0.68
chr14,0.8077
chr14,0.68
chr14,0.68
chr14,0.8077
chr14,0.8
chr14,0.68
chr14,0.68
chr14,0.9583
chr14,0.8
chr14,0.8077
chr14,0.7778
chr14,0.7778
chr14,0.8
chr14,0.8182
chr14,0.64
chr14,0.96
chr14,0.8
chr14,0.6364
chr14,1.0
chr14,0.8636
chr14,0.6364
chr14,0.6154
chr14,1.0
chr14,1.0
chr14,0.7083
chr14,0.6333
chr14,0.6667
chr14,0.75
chr14,0.7353
chr14,0.7
chr14,0.6957
chr14,0.7647
chr14,0.72
chr14,0.5926
chr14,0.619
chr14,0.5909
chr14,1.0
chr14,0.8846
chr14,0.619
chr14,0.619
chr14,0.88
chr14,0.8485
chr14,0.9091
chr14,0.7692
chr14,0.7273
chr14,0.9091
chr14,0.9545
chr14,0.5862
chr14,0.8462
chr14,0.9259
chr14,0.8636
chr14,0.619
chr14,0.619
chr14,1.0
chr14,1.0
chr14,0.7083
chr14,0.6957
chr14,0.619
chr14,0.7143
chr14,0.7143
chr14,0.6667
chr14,0.6957
chr14,0.8095
chr14,0.72
chr14,0.619
chr14,0.5909
chr14,0.5909
chr14,0.8636
chr14,0.8636
chr14,0.7083
chr14,0.6364
chr14,0.5909
chr14,0.72
chr14,0.72
chr14,0.6364
chr14,0.6364
chr14,0.9545
chr14,0.72
chr14,0.5909
chr14,0.8846
chr14,0.619
chr14,0.619
chr14,0.88
chr14,0.8485
chr14,0.9091
chr14,0.7692
chr14,0.7273
chr14,0.9091
chr14,0.9545
chr14,0.5862
chr14,0.8462
chr14,0.9259
chr14,0.619
chr14,0.619
chr14,0.875
chr14,0.8462
chr14,0.8846
chr14,0.7692
chr14,0.7308
chr14,0.8077
chr14,0.9545
chr14,0.5769
chr14,0.84
chr14,0.9231
chr14,1.0
chr14,0.7083
chr14,0.6957
chr14,0.619
chr14,0.7143
chr14,0.7143
chr14,0.6667
chr14,0.6957
chr14,0.8095
chr14,0.72
chr14,0.619
chr14,0.7083
chr14,0.6957
chr14,0.619
chr14,0.7143
chr14,0.7143
chr14,0.6667
chr14,0.6957
chr14,0.8095
chr14,0.72
chr14,0.619
chr14,0.875
chr14,0.88
chr14,0.7917
chr14,0.7917
chr14,0.875
chr14,0.8636
chr14,0.7083
chr14,0.875
chr14,0.8
chr14,0.8
chr14,0.8
chr14,0.8065
chr14,0.9091
chr14,0.6207
chr14,0.84
chr14,0.8519
chr14,0.7692
chr14,0.7436
chr14,0.9
chr14,0.9545
chr14,0.7179
chr14,0.8462
chr14,0.9259
chr14,1.0
chr14,0.8333
chr14,0.7727
chr14,0.68
chr14,0.8148
chr14,0.7692
chr14,0.8205
chr14,0.7727
chr14,0.8148
chr14,0.7407
chr14,0.8636
chr14,0.7179
chr14,0.84
chr14,0.8519
chr14,0.6364
chr14,0.8636
chr14,0.9545
chr14,0.68
chr14,0.6296
chr14,0.84
